,User-ID,ISBN,Book-Rating,Number of book ratings
48756,190708,0671002481,9,90
48759,217740,0671002481,5,90
48761,227447,0671002481,8,90
48769,244627,0671002481,9,90
48779,248718,0671002589,8,7
48783,30276,0671003593,9,46
48787,44845,0671003593,8,46
48790,78553,0671003593,10,46
48795,153662,0671003593,7,46
48796,163761,0671003593,6,46
48797,168245,0671003593,8,46
48799,170742,0671003593,8,46
48801,177374,0671003593,6,46
48807,224904,0671003593,5,46
48810,228764,0671003593,5,46
48812,254465,0671003593,10,46
48835,52614,0671010085,10,31
48836,69232,0671010085,10,31
48837,76151,0671010085,10,31
48840,113334,0671010085,8,31
48842,123883,0671010085,5,31
48844,153662,0671010085,9,31
48849,216683,0671010085,7,31
48850,226965,0671010085,5,31
48853,242006,0671010085,10,31
48862,37208,0671010093,7,21
48865,52614,0671010093,10,21
48866,76151,0671010093,10,21
48867,113334,0671010093,5,21
48869,123883,0671010093,5,21
48873,242006,0671010093,8,21
48880,37208,0671010107,7,26
48884,76151,0671010107,10,26
48885,113334,0671010107,7,26
48887,123883,0671010107,5,26
48895,242006,0671010107,10,26
48899,11676,0671014919,8,94
48903,30810,0671014919,4,94
48904,30972,0671014919,7,94
48905,31826,0671014919,10,94
48909,53614,0671014919,7,94
48914,78973,0671014919,7,94
48915,81597,0671014919,8,94
48917,101876,0671014919,8,94
48918,104636,0671014919,9,94
48920,127200,0671014919,8,94
48921,133747,0671014919,5,94
48931,173481,0671014919,6,94
48932,184401,0671014919,3,94
48959,11676,0671015702,5,7
48961,278418,0671017128,5,27
48963,31826,0671017128,10,27
48964,38023,0671017128,10,27
48965,40943,0671017128,10,27
48966,64436,0671017128,10,27
48968,82831,0671017128,8,27
48976,195116,0671017128,7,27
48981,240051,0671017128,7,27
48989,162738,0671017152,6,17
48993,225763,0671017152,5,17
48995,278418,0671019961,9,8
48997,261829,0671019961,9,8
49009,143253,0671020323,8,34
49012,174304,0671020323,5,34
49017,208568,0671020323,5,34
49018,216683,0671020323,8,34
49022,240051,0671020323,4,34
49026,38273,0671021060,10,10
49032,1435,0671024248,4,179
49038,19085,0671024248,9,179
49041,28634,0671024248,10,179
49044,31826,0671024248,10,179
49050,40889,0671024248,7,179
49055,53220,0671024248,8,179
49066,89602,0671024248,5,179
49067,95932,0671024248,7,179
49068,98758,0671024248,8,179
49069,98904,0671024248,10,179
49070,105054,0671024248,7,179
49072,106007,0671024248,7,179
49076,109901,0671024248,10,179
49080,121170,0671024248,7,179
49082,126492,0671024248,9,179
49083,135045,0671024248,9,179
49084,139387,0671024248,7,179
49088,148744,0671024248,5,179
49095,184299,0671024248,9,179
49100,219683,0671024248,4,179
49102,224764,0671024248,6,179
49115,269719,0671024248,8,179
49121,113334,0671024582,7,13
49124,231857,0671024582,5,13
49125,241980,0671024582,10,13
49128,44845,0671026879,3,11
49145,123883,0671027522,5,27
49149,164828,0671027522,5,27
49151,182086,0671027522,10,27
49152,216683,0671027522,8,27
49155,252071,0671027522,8,27
49156,254465,0671027522,10,27
49169,48975,0671027662,8,104
49183,104636,0671027662,8,104
49187,122793,0671027662,9,104
49190,140358,0671027662,5,104
49198,163973,0671027662,8,104
49204,207148,0671027662,8,104
49210,238781,0671027662,9,104
49211,246655,0671027662,9,104
49213,265115,0671027662,8,104
49218,9417,0671415085,5,37
49221,46398,0671415085,9,37
49223,61028,0671415085,8,37
49229,159033,0671415085,7,37
49230,185233,0671415085,5,37
49234,201017,0671415085,9,37
49240,264082,0671415085,5,37
49244,9417,0671443283,5,55
49246,13552,0671443283,9,55
49248,28634,0671443283,6,55
49253,55734,0671443283,9,55
49258,124363,0671443283,7,55
49261,143253,0671443283,10,55
49267,185233,0671443283,5,55
49270,189080,0671443283,6,55
49271,190708,0671443283,5,55
49285,278418,0671502522,7,40
49308,215136,0671502522,10,40
49310,229011,0671502522,7,40
49311,242006,0671502522,8,40
49316,264321,0671502522,5,40
49317,264637,0671502522,10,40
49320,128835,0671511440,8,5
49321,160558,0671511440,8,5
49325,185233,0671519026,5,12
49332,11676,0671524097,4,32
49344,172030,0671524097,9,32
49347,180348,0671524097,7,32
49360,151503,0671524968,5,31
49364,182053,0671524968,10,31
49379,11676,0671525743,10,98
49381,16795,0671525743,8,98
49385,30276,0671525743,9,98
49390,48975,0671525743,8,98
49397,70052,0671525743,7,98
49401,78448,0671525743,8,98
49404,104636,0671525743,9,98
49407,123883,0671525743,5,98
49408,126736,0671525743,5,98
49414,153662,0671525743,10,98
49423,193898,0671525743,7,98
49428,226545,0671525743,7,98
49436,247447,0671525743,8,98
49444,104399,0671529692,10,8
49448,11676,0671534718,10,71
49449,13552,0671534718,5,71
49450,14521,0671534718,5,71
49451,16795,0671534718,7,71
49452,26621,0671534718,5,71
49453,27462,0671534718,6,71
49465,104636,0671534718,9,71
49469,114368,0671534718,5,71
49472,133296,0671534718,10,71
49473,146113,0671534718,6,71
49478,174304,0671534718,7,71
49479,179718,0671534718,9,71
49480,179978,0671534718,6,71
49483,205735,0671534718,10,71
49491,240051,0671534718,5,71
49492,241980,0671534718,10,71
49493,242299,0671534718,2,71
49494,254465,0671534718,10,71
49497,269719,0671534718,7,71
49500,13552,0671534734,5,60
49502,27462,0671534734,6,60
49512,65258,0671534734,7,60
49517,104636,0671534734,9,60
49519,114368,0671534734,5,60
49521,133296,0671534734,10,60
49526,174304,0671534734,6,60
49531,207782,0671534734,6,60
49536,238781,0671534734,8,60
49537,240051,0671534734,3,60
49538,241980,0671534734,10,60
49540,251140,0671534734,4,60
49547,11676,0671537458,8,88
49548,12982,0671537458,7,88
49552,28634,0671537458,8,88
49558,69405,0671537458,7,88
49568,114544,0671537458,6,88
49572,137589,0671537458,7,88
49590,209756,0671537458,6,88
49601,252695,0671537458,8,88
49607,120093,0671547224,5,10
49614,11676,0671553038,9,29
49616,48975,0671553038,8,29
49630,278418,0671556843,6,11
49632,28591,0671556843,8,11
49635,123883,0671556843,5,11
49637,153662,0671556843,8,11
49642,213628,0671578189,8,7
49646,41084,0671612700,7,6
49650,7346,0671617028,8,146
49656,25533,0671617028,10,146
49658,27472,0671617028,10,146
49660,32773,0671617028,9,146
49662,43687,0671617028,9,146
49670,95316,0671617028,9,146
49685,138198,0671617028,5,146
49688,155147,0671617028,8,146
49691,166922,0671617028,6,146
49693,169699,0671617028,8,146
49695,173415,0671617028,9,146
49696,178920,0671617028,9,146
49697,181176,0671617028,9,146
49699,187065,0671617028,8,146
49700,197364,0671617028,10,146
49702,201526,0671617028,7,146
49707,211344,0671617028,8,146
49708,211426,0671617028,9,146
49710,218121,0671617028,8,146
49716,230522,0671617028,9,146
49720,240568,0671617028,10,146
49723,250764,0671617028,7,146
49724,267033,0671617028,9,146
49726,269566,0671617028,8,146
49736,184532,0671626965,10,6
49737,189835,0671626965,5,6
49741,11676,067164257X,3,82
49742,13552,067164257X,9,82
49744,16795,067164257X,9,82
49749,39502,067164257X,5,82
49760,110029,067164257X,10,82
49761,114368,067164257X,5,82
49767,133296,067164257X,10,82
49769,143253,067164257X,10,82
49770,152186,067164257X,7,82
49777,190708,067164257X,5,82
49779,200226,067164257X,7,82
49790,254465,067164257X,10,82
49793,13552,0671648136,10,12
49804,196160,0671656236,10,9
49805,254206,0671656236,10,9
49807,14521,067165764X,5,16
49810,93629,067165764X,9,16
49819,35859,0671659154,6,10
49822,222050,0671659154,9,10
49832,9417,0671670689,5,98
49835,13552,0671670689,7,98
49837,25981,0671670689,5,98
49840,37950,0671670689,1,98
49843,59172,0671670689,10,98
49851,94853,0671670689,8,98
49852,102359,0671670689,5,98
49854,104636,0671670689,8,98
49855,107453,0671670689,10,98
49859,114368,0671670689,5,98
49860,114414,0671670689,10,98
49863,133296,0671670689,10,98
49864,143163,0671670689,9,98
49885,216683,0671670689,7,98
49893,245827,0671670689,5,98
49895,254465,0671670689,10,98
49898,269719,0671670689,7,98
49906,78973,0671690558,7,19
49907,80683,0671690558,8,19
49910,173291,0671690558,10,19
49914,216683,0671690558,7,19
49921,219546,0671693220,9,10
49924,264082,0671693220,5,10
49930,219546,0671694103,7,8
49938,13552,0671695142,8,76
49942,32122,0671695142,8,76
49947,59172,0671695142,10,76
49953,102359,0671695142,5,76
49955,104636,0671695142,8,76
49957,114368,0671695142,5,76
49959,115490,0671695142,5,76
49960,115692,0671695142,4,76
49964,133296,0671695142,10,76
49988,241980,0671695142,10,76
49992,254465,0671695142,10,76
49995,2110,0671695304,10,50
49997,7286,0671695304,3,50
49998,9856,0671695304,6,50
50003,55493,0671695304,8,50
50004,100088,0671695304,10,50
50008,133747,0671695304,7,50
50010,162052,0671695304,5,50
50012,174304,0671695304,8,50
50016,231827,0671695304,10,50
50019,247447,0671695304,10,50
50020,268932,0671695304,10,50
50022,11676,0671695886,8,20
50023,31846,0671695886,7,20
50025,94347,0671695886,7,20
50028,164675,0671695886,10,20
50032,37208,0671702513,10,39
50033,69697,0671702513,9,39
50034,76151,0671702513,10,39
50038,123883,0671702513,5,39
50040,153662,0671702513,9,39
50046,235392,0671702513,8,39
50048,242006,0671702513,10,39
50051,273113,0671702513,5,39
50059,2766,0671721291,6,35
50062,47609,0671721291,8,35
50066,80538,0671721291,8,35
50067,80555,0671721291,9,35
50071,129074,0671721291,10,35
50074,196160,0671721291,10,35
50075,222204,0671721291,9,35
50076,225996,0671721291,10,35
50078,249894,0671721291,8,35
50079,254377,0671721291,10,35
50082,278418,0671721623,5,10
50087,257204,0671721623,9,10
50089,65258,0671721720,8,15
50094,249894,0671721720,9,15
50098,11676,067172262X,9,40
50099,19664,067172262X,8,40
50100,23571,067172262X,10,40
50101,28523,067172262X,10,40
50102,32773,067172262X,10,40
50103,37644,067172262X,10,40
50104,37950,067172262X,10,40
50109,182442,067172262X,10,40
50111,200643,067172262X,7,40
50113,242083,067172262X,10,40
50114,255092,067172262X,10,40
50115,260897,067172262X,10,40
50117,107784,0671724703,5,8
50120,234828,0671724703,7,8
50122,26593,0671727109,10,13
50125,96448,0671727109,7,13
50131,11676,0671728571,7,26
50134,69697,0671728571,9,26
50135,107784,0671728571,5,26
50140,170742,0671728571,8,26
50144,227705,0671728571,5,26
50150,128835,0671734296,9,9
50151,158295,0671734296,6,9
50159,164828,0671737546,6,10
50165,123883,0671737554,5,13
50168,153662,0671737554,8,13
50169,164828,0671737554,8,13
50170,212965,0671737554,8,13
50179,76151,0671737619,10,37
50181,123883,0671737619,5,37
50184,147847,0671737619,5,37
50185,167800,0671737619,10,37
50187,182085,0671737619,10,37
50189,227520,0671737619,9,37
50190,229011,0671737619,10,37
50194,248718,0671737619,5,37
50198,273113,0671737619,5,37
50208,268932,0671738232,8,11
50213,168245,0671739727,10,19
50215,177374,0671739727,8,19
50216,189973,0671739727,5,19
50226,76151,0671742558,10,32
50231,123883,0671742558,5,32
50232,153662,0671742558,10,32
50237,189973,0671742558,7,32
50238,227520,0671742558,8,32
50239,229011,0671742558,7,32
50240,244627,0671742558,10,32
50247,40943,0671744208,10,49
50249,69697,0671744208,9,49
50250,76151,0671744208,10,49
50257,123883,0671744208,5,49
50260,153662,0671744208,9,49
50261,156467,0671744208,10,49
50272,242006,0671744208,10,49
50276,247447,0671744208,9,49
50281,273113,0671744208,5,49
50288,76151,0671744623,10,43
50289,78553,0671744623,10,43
50290,88677,0671744623,9,43
50297,153662,0671744623,9,43
50298,168245,0671744623,8,43
50312,248850,0671744623,10,43
50315,31556,0671745670,5,6
50318,268932,0671745670,5,6
50320,11676,0671750402,1,9
50321,27617,0671750402,9,9
50327,11629,0671753673,6,8
50333,21031,0671756443,9,36
50336,93629,0671756443,7,36
50338,95359,0671756443,7,36
50339,132375,0671756443,10,36
50344,178240,0671756443,8,36
50351,267635,0671756443,9,36
50362,31826,0671758896,10,162
50366,37950,0671758896,5,162
50368,48975,0671758896,7,162
50378,69389,0671758896,8,162
50381,78973,0671758896,9,162
50382,81597,0671758896,10,162
50389,102967,0671758896,5,162
50390,104636,0671758896,9,162
50400,146175,0671758896,9,162
50401,147451,0671758896,8,162
50402,147847,0671758896,5,162
50410,190925,0671758896,7,162
50411,193898,0671758896,9,162
50417,201447,0671758896,9,162
50422,225087,0671758896,10,162
50428,229011,0671758896,9,162
50432,245827,0671758896,5,162
50444,11676,067175937X,7,6
50446,59172,067175937X,8,6
50449,278418,0671775715,6,20
50451,35859,0671775715,7,20
50459,257204,0671775715,8,20
50464,69697,0671778730,8,20
50482,238120,0671786091,5,11
50489,68555,0671795538,6,49
50490,76151,0671795538,10,49
50493,100846,0671795538,5,49
50496,123883,0671795538,5,49
50498,153662,0671795538,9,49
50503,203240,0671795538,9,49
50509,227520,0671795538,8,49
50513,247447,0671795538,10,49
50515,264321,0671795538,6,49
50519,27140,0671799312,10,29
50525,109574,0671799312,5,29
50526,110076,0671799312,6,29
50527,139467,0671799312,6,29
50533,225087,0671799312,10,29
50541,11676,0671828029,10,9
50550,8253,0671867113,10,138
50557,31826,0671867113,10,138
50560,40889,0671867113,8,138
50564,73681,0671867113,7,138
50568,78973,0671867113,8,138
50574,102647,0671867113,5,138
50576,104636,0671867113,9,138
50577,105517,0671867113,6,138
50583,119575,0671867113,8,138
50588,135149,0671867113,7,138
50592,147847,0671867113,8,138
50598,178667,0671867113,8,138
50600,193898,0671867113,8,138
50604,201447,0671867113,9,138
50608,225087,0671867113,10,138
50609,225232,0671867113,7,138
50611,241666,0671867113,5,138
50612,241980,0671867113,10,138
50614,247752,0671867113,10,138
50620,264082,0671867113,5,138
50625,273110,0671867113,9,138
50645,69697,0671870963,9,38
50648,123883,0671870963,5,38
50654,153662,0671870963,10,38
50661,242006,0671870963,8,38
50677,52614,067187098X,10,45
50680,101209,067187098X,5,45
50682,123883,067187098X,5,45
50685,153662,067187098X,9,45
50695,229011,067187098X,8,45
50697,242006,067187098X,10,45
50699,247447,067187098X,9,45
50702,258185,067187098X,8,45
50704,11676,0671871218,8,15
50711,123095,0671871218,8,15
50725,9417,0671873202,5,51
50726,11676,0671873202,6,51
50727,13582,0671873202,7,51
50728,26621,0671873202,5,51
50737,104636,0671873202,8,51
50738,114368,0671873202,5,51
50742,133296,0671873202,10,51
50747,174304,0671873202,8,51
50748,179718,0671873202,9,51
50757,241980,0671873202,10,51
50764,249894,0671875965,9,9
50766,7346,0671880187,7,90
50767,11120,0671880187,8,90
50768,16155,0671880187,7,90
50771,23768,0671880187,8,90
50772,27812,0671880187,9,90
50776,38802,0671880187,8,90
50777,39396,0671880187,10,90
50779,73681,0671880187,7,90
50781,81207,0671880187,6,90
50784,89602,0671880187,6,90
50785,94347,0671880187,9,90
50786,100906,0671880187,8,90
50787,101305,0671880187,7,90
50788,113519,0671880187,9,90
50791,135149,0671880187,9,90
50797,177072,0671880187,8,90
50799,195469,0671880187,8,90
50802,234597,0671880187,8,90
50807,51386,0671885618,9,6
50809,179826,0671885618,6,6
50814,15418,0671886665,6,92
50817,30533,0671886665,5,92
50828,94985,0671886665,8,92
50830,100264,0671886665,8,92
50833,104636,0671886665,9,92
50836,112541,0671886665,8,92
50838,123981,0671886665,6,92
50841,141493,0671886665,8,92
50845,147847,0671886665,5,92
50846,149069,0671886665,10,92
50847,150498,0671886665,8,92
50849,153662,0671886665,10,92
50862,228764,0671886665,10,92
50879,11676,0671894315,8,7
50890,16795,0679403558,8,7
50900,88693,0679418733,7,23
50919,158254,0679422188,7,21
50925,8362,0679425268,6,46
50928,19085,0679425268,8,46
50940,199416,0679425268,6,46
50941,200674,0679425268,10,46
50942,204864,0679425268,7,46
50951,86947,0679447156,10,40
50957,141491,0679447156,10,40
50960,162052,0679447156,10,40
50961,163804,0679447156,5,40
50962,189334,0679447156,10,40
50964,269439,0679447156,9,40
50968,8066,0679448594,5,73
50970,16634,0679448594,8,73
50972,31556,0679448594,3,73
50977,77809,0679448594,6,73
50980,101606,0679448594,8,73
50982,106816,0679448594,7,73
50988,155147,0679448594,7,73
50992,187145,0679448594,8,73
51003,16795,0679457550,5,18
51004,30487,0679457550,6,18
51006,75591,0679457550,8,18
51007,89014,0679457550,9,18
51015,5582,0679720200,10,84
51017,11676,0679720200,3,84
51022,55178,0679720200,9,84
51025,80683,0679720200,7,84
51026,91832,0679720200,10,84
51027,97324,0679720200,8,84
51028,100906,0679720200,9,84
51030,125519,0679720200,8,84
51034,147965,0679720200,8,84
51036,161041,0679720200,5,84
51037,165319,0679720200,6,84
51038,182442,0679720200,10,84
51040,201684,0679720200,6,84
51041,209160,0679720200,10,84
51054,23902,0679721746,9,16
51058,162738,0679721746,8,16
51061,236757,0679721746,7,16
51062,265115,0679721746,6,16
51064,23872,0679732268,10,23
51069,73681,0679732268,7,23
51070,101876,0679732268,7,23
51075,204864,0679732268,10,23
51077,236058,0679732268,9,23
51079,4157,0679741836,9,22
51080,11676,0679741836,9,22
51085,87555,0679741836,9,22
51098,185233,0679800913,5,10
51101,269566,0679800913,5,10
51106,185233,0679804196,5,6
51114,143253,0679806695,7,6
51116,205735,0679806695,4,6
51118,119749,0679808477,8,5
51119,230522,0679808477,9,5
51141,205735,0679876669,9,5
51150,11676,068416325X,9,35
51151,14521,068416325X,10,35
51156,69078,068416325X,9,35
51157,94951,068416325X,8,35
51162,173415,068416325X,10,35
51163,181176,068416325X,9,35
51164,182053,068416325X,10,35
51172,208406,0684163268,9,10
51174,11676,0684804212,7,13
51181,278418,0684832860,6,10
51185,60337,0684832860,9,10
51193,55178,0684833778,8,24
51196,72214,0684833778,10,24
51198,125411,0684833778,8,24
51202,187624,0684833778,10,24
51204,206534,0684833778,9,24
51206,240403,0684833778,6,24
51208,278418,0684835614,8,7
51209,16795,0684835614,5,7
51214,11676,0684835819,3,22
51215,16795,0684835819,8,22
51221,92652,0684835819,5,22
51223,136010,0684835819,6,22
51224,145451,0684835819,10,22
51225,153662,0684835819,10,22
51226,169699,0684835819,8,22
51231,260944,0684852853,9,11
51235,15408,0684867974,9,32
51236,30487,0684867974,7,32
51242,141493,0684867974,6,32
51251,259380,0688042171,9,15
51255,189334,068812299X,9,10
51259,147847,0688148638,8,25
51260,170513,0688148638,10,25
51262,190885,0688148638,7,25
51267,270820,0688148638,3,25
51270,507,0689710895,10,23
51271,12538,0689710895,8,23
51272,37712,0689710895,10,23
51273,60707,0689710895,9,23
51277,125039,0689710895,10,23
51278,125774,0689710895,8,23
51279,147451,0689710895,8,23
51281,165319,0689710895,5,23
51286,56959,0689715404,10,7
51289,153662,0689820372,9,6
51291,236283,0689820372,8,6
51292,278418,0689828896,7,5
51296,179978,0689855265,7,6
51303,136205,0694003611,10,19
51304,150979,0694003611,10,19
